OAT,RowIndex,Index,masse,pa,masse_encrypted,pa_encrypted
2.0,0,74,34.0,11460.0,fe68,d235c8
2.0,0,75,35.0,11563.0,10318,d41898
2.0,0,76,36.0,11667.0,107c8,d60018
2.0,0,77,37.0,11770.0,10c78,d7e2e8
2.0,0,78,38.0,11873.0,11128,d9c5b8
2.0,0,79,38.0,11925.0,11128,dab978
2.0,0,80,39.0,11916.0,115d8,da8f48
2.0,0,81,40.0,11725.0,11a88,d70ff8
2.0,0,82,41.0,11540.0,11f38,d3acc8
2.0,0,83,42.0,11352.0,123e8,d03b88
2.0,0,84,43.0,11164.0,12898,ccca48
2.0,0,85,44.0,10949.0,12d48,c8da78
2.0,0,86,45.0,10727.0,131f8,c4c9d8
2.0,0,87,46.0,10522.0,136a8,c108e8
2.0,0,88,46.0,10514.0,136a8,c0e368
3.0,0,0,-40.0,4755.0,ffffa388,577018
3.0,0,1,-39.0,4861.0,ffffa838,5960f8
3.0,0,2,-38.0,4967.0,fffface8,5b51d8
3.0,0,3,-37.0,5073.0,ffffb198,5d42b8
3.0,0,4,-36.0,5179.0,ffffb648,5f3398
3.0,0,5,-35.0,5285.0,ffffbaf8,612478
3.0,0,6,-34.0,5392.0,ffffbfa8,631a08
3.0,0,7,-33.0,5498.0,ffffc458,650ae8
3.0,0,8,-32.0,5604.0,ffffc908,66fbc8
3.0,0,9,-31.0,5710.0,ffffcdb8,68eca8
3.0,0,10,-30.0,5816.0,ffffd268,6add88
3.0,0,11,-29.0,5923.0,ffffd718,6cd318
3.0,0,12,-28.0,6029.0,ffffdbc8,6ec3f8
3.0,0,13,-27.0,6135.0,ffffe078,70b4d8
3.0,0,14,-26.0,6242.0,ffffe528,72aa68
3.0,0,15,-25.0,6348.0,ffffe9d8,749b48
3.0,0,16,-24.0,6454.0,ffffee88,768c28
3.0,0,17,-23.0,6561.0,fffff338,7881b8
3.0,0,18,-22.0,6667.0,fffff7e8,7a7298
3.0,0,19,-21.0,6773.0,fffffc98,7c6378
3.0,0,20,-20.0,6880.0,148,7e5908
3.0,0,21,-19.0,6986.0,5f8,8049e8
3.0,0,22,-18.0,7093.0,aa8,823f78
3.0,0,23,-17.0,7199.0,f58,843058
3.0,0,24,-16.0,7306.0,1408,8625e8
3.0,0,25,-15.0,7412.0,18b8,8816c8
3.0,0,26,-14.0,7519.0,1d68,8a0c58
3.0,0,27,-13.0,7625.0,2218,8bfd38
3.0,0,28,-12.0,7732.0,26c8,8df2c8
3.0,0,29,-11.0,7838.0,2b78,8fe3a8
3.0,0,30,-10.0,7945.0,3028,91d938
3.0,0,31,-9.0,8051.0,34d8,93ca18
3.0,0,32,-8.0,8158.0,3988,95bfa8
3.0,0,33,-7.0,8264.0,3e38,97b088
3.0,0,34,-6.0,8371.0,42e8,99a618
3.0,0,35,-5.0,8478.0,4798,9b9ba8
3.0,0,36,-4.0,8584.0,4c48,9d8c88
3.0,0,37,-3.0,8691.0,50f8,9f8218
3.0,0,38,-2.0,8798.0,55a8,a177a8
3.0,0,39,-1.0,8904.0,5a58,a36888
3.0,0,40,0.0,9011.0,5f08,a55e18
3.0,0,41,1.0,9118.0,63b8,a753a8
3.0,0,42,2.0,9225.0,6868,a94938
3.0,0,43,3.0,9331.0,6d18,ab3a18
3.0,0,44,4.0,9438.0,71c8,ad2fa8
3.0,0,45,5.0,9545.0,7678,af2538
3.0,0,46,6.0,9652.0,7b28,b11ac8
3.0,0,47,7.0,9758.0,7fd8,b30ba8
3.0,0,48,8.0,9865.0,8488,b50138
3.0,0,49,9.0,9972.0,8938,b6f6c8
3.0,0,50,10.0,10079.0,8de8,b8ec58
3.0,0,51,11.0,10186.0,9298,bae1e8
3.0,0,52,12.0,10293.0,9748,bcd778
3.0,0,53,13.0,10399.0,9bf8,bec858
3.0,0,54,14.0,10506.0,a0a8,c0bde8
3.0,0,55,15.0,10613.0,a558,c2b378
3.0,0,56,16.0,10720.0,aa08,c4a908
3.0,0,57,17.0,10827.0,aeb8,c69e98
3.0,0,58,18.0,10934.0,b368,c89428
3.0,0,59,19.0,11041.0,b818,ca89b8
3.0,0,60,20.0,11148.0,bcc8,cc7f48
3.0,0,61,21.0,11255.0,c178,ce74d8
3.0,0,62,22.0,11362.0,c628,d06a68
3.0,0,63,23.0,11469.0,cad8,d25ff8
3.0,0,64,24.0,11576.0,cf88,d45588
3.0,0,65,25.0,11683.0,d438,d64b18
3.0,0,66,26.0,11790.0,d8e8,d840a8
3.0,0,67,27.0,11897.0,dd98,da3638
3.0,0,68,28.0,12004.0,e248,dc2bc8
3.0,0,69,29.0,12111.0,e6f8,de2158
3.0,0,70,30.0,12219.0,eba8,e01b98
3.0,0,71,31.0,12326.0,f058,e21128
3.0,0,72,32.0,12433.0,f508,e406b8
3.0,0,73,33.0,12540.0,f9b8,e5fc48
3.0,0,74,34.0,12647.0,fe68,e7f1d8
3.0,0,75,35.0,12579.0,10318,e6b318
3.0,0,76,36.0,12387.0,107c8,e32f18
3.0,0,77,37.0,12193.0,10c78,dfa1b8
3.0,0,78,38.0,11998.0,11128,dc0fa8
3.0,0,79,39.0,11801.0,115d8,d87438
3.0,0,80,40.0,11611.0,11a88,d4f998
3.0,0,81,41.0,11425.0,11f38,d191b8
3.0,0,82,42.0,11241.0,123e8,ce3338
3.0,0,83,43.0,11043.0,12898,ca9318
3.0,0,84,44.0,10827.0,12d48,c69e98
3.0,0,85,44.0,10814.0,12d48,c661a8
4.0,0,0,-40.0,5688.0,ffffa388,688588
4.0,0,1,-39.0,5798.0,ffffa838,6a8928
4.0,0,2,-38.0,5908.0,fffface8,6c8cc8
4.0,0,3,-37.0,6019.0,ffffb198,6e9518
4.0,0,4,-36.0,6129.0,ffffb648,7098b8
4.0,0,5,-35.0,6239.0,ffffbaf8,729c58
4.0,0,6,-34.0,6350.0,ffffbfa8,74a4a8
4.0,0,7,-33.0,6460.0,ffffc458,76a848
4.0,0,8,-32.0,6570.0,ffffc908,78abe8
4.0,0,9,-31.0,6681.0,ffffcdb8,7ab438
4.0,0,10,-30.0,6791.0,ffffd268,7cb7d8
4.0,0,11,-29.0,6901.0,ffffd718,7ebb78
4.0,0,12,-28.0,7012.0,ffffdbc8,80c3c8
4.0,0,13,-27.0,7122.0,ffffe078,82c768
4.0,0,14,-26.0,7233.0,ffffe528,84cfb8
4.0,0,15,-25.0,7343.0,ffffe9d8,86d358
4.0,0,16,-24.0,7454.0,ffffee88,88dba8
4.0,0,17,-23.0,7564.0,fffff338,8adf48
4.0,0,18,-22.0,7675.0,fffff7e8,8ce798
4.0,0,19,-21.0,7785.0,fffffc98,8eeb38
4.0,0,20,-20.0,7896.0,148,90f388
4.0,0,21,-19.0,8007.0,5f8,92fbd8
4.0,0,22,-18.0,8117.0,aa8,94ff78
4.0,0,23,-17.0,8228.0,f58,9707c8
4.0,0,24,-16.0,8338.0,1408,990b68
4.0,0,25,-15.0,8449.0,18b8,9b13b8
4.0,0,26,-14.0,8560.0,1d68,9d1c08
4.0,0,27,-13.0,8670.0,2218,9f1fa8
4.0,0,28,-12.0,8781.0,26c8,a127f8
4.0,0,29,-11.0,8892.0,2b78,a33048
4.0,0,30,-10.0,9003.0,3028,a53898
4.0,0,31,-9.0,9113.0,34d8,a73c38
4.0,0,32,-8.0,9224.0,3988,a94488
4.0,0,33,-7.0,9335.0,3e38,ab4cd8
4.0,0,34,-6.0,9446.0,42e8,ad5528
4.0,0,35,-5.0,9556.0,4798,af58c8
4.0,0,36,-4.0,9667.0,4c48,b16118
4.0,0,37,-3.0,9778.0,50f8,b36968
4.0,0,38,-2.0,9889.0,55a8,b571b8
4.0,0,39,-1.0,10000.0,5a58,b77a08
4.0,0,40,0.0,10111.0,5f08,b98258
4.0,0,41,1.0,10222.0,63b8,bb8aa8
4.0,0,42,2.0,10333.0,6868,bd92f8
4.0,0,43,3.0,10443.0,6d18,bf9698
4.0,0,44,4.0,10554.0,71c8,c19ee8
4.0,0,45,5.0,10665.0,7678,c3a738
4.0,0,46,6.0,10776.0,7b28,c5af88
4.0,0,47,7.0,10887.0,7fd8,c7b7d8
4.0,0,48,8.0,10998.0,8488,c9c028
4.0,0,49,9.0,11109.0,8938,cbc878
4.0,0,50,10.0,11220.0,8de8,cdd0c8
4.0,0,51,11.0,11331.0,9298,cfd918
4.0,0,52,12.0,11442.0,9748,d1e168
4.0,0,53,13.0,11554.0,9bf8,d3ee68
4.0,0,54,14.0,11665.0,a0a8,d5f6b8
4.0,0,55,15.0,11776.0,a558,d7ff08
4.0,0,56,16.0,11887.0,aa08,da0758
4.0,0,57,17.0,11998.0,aeb8,dc0fa8
4.0,0,58,18.0,12109.0,b368,de17f8
4.0,0,59,19.0,12220.0,b818,e02048
4.0,0,60,20.0,12331.0,bcc8,e22898
4.0,0,61,21.0,12442.0,c178,e430e8
4.0,0,62,22.0,12554.0,c628,e63de8
4.0,0,63,23.0,12665.0,cad8,e84638
4.0,0,64,24.0,12776.0,cf88,ea4e88
4.0,0,65,25.0,12887.0,d438,ec56d8
4.0,0,66,26.0,12999.0,d8e8,ee63d8
4.0,0,67,27.0,13110.0,dd98,f06c28
4.0,0,68,28.0,13221.0,e248,f27478
4.0,0,69,29.0,13332.0,e6f8,f47cc8
4.0,0,70,29.0,13388.0,e6f8,f58348
4.0,0,71,30.0,13438.0,eba8,f66da8
4.0,0,72,31.0,13237.0,f058,f2bf78
4.0,0,73,32.0,13039.0,f508,ef1f58
4.0,0,74,33.0,12843.0,f9b8,eb8898
4.0,0,75,34.0,12648.0,fe68,e7f688
4.0,0,76,35.0,12448.0,10318,e44d08
4.0,0,77,36.0,12257.0,107c8,e0cdb8
4.0,0,78,37.0,12063.0,10c78,dd4058
4.0,0,79,38.0,11868.0,11128,d9ae48
4.0,0,80,39.0,11671.0,115d8,d612d8
4.0,0,81,40.0,11477.0,11a88,d28578
4.0,0,82,41.0,11296.0,11f38,cf3508
4.0,0,83,42.0,11109.0,123e8,cbc878
4.0,0,84,42.0,11095.0,123e8,cb86d8
5.0,0,0,-40.0,6664.0,ffffa388,7a6488
5.0,0,1,-39.0,6779.0,ffffa838,7c7f98
5.0,0,2,-38.0,6894.0,fffface8,7e9aa8
5.0,0,3,-37.0,7008.0,ffffb198,80b108
5.0,0,4,-36.0,7123.0,ffffb648,82cc18
5.0,0,5,-35.0,7238.0,ffffbaf8,84e728
5.0,0,6,-34.0,7352.0,ffffbfa8,86fd88
5.0,0,7,-33.0,7467.0,ffffc458,891898
5.0,0,8,-32.0,7582.0,ffffc908,8b33a8
5.0,0,9,-31.0,7696.0,ffffcdb8,8d4a08
5.0,0,10,-30.0,7811.0,ffffd268,8f6518
5.0,0,11,-29.0,7926.0,ffffd718,918028
5.0,0,12,-28.0,8041.0,ffffdbc8,939b38
5.0,0,13,-27.0,8156.0,ffffe078,95b648
5.0,0,14,-26.0,8270.0,ffffe528,97cca8
5.0,0,15,-25.0,8385.0,ffffe9d8,99e7b8
5.0,0,16,-24.0,8500.0,ffffee88,9c02c8
5.0,0,17,-23.0,8615.0,fffff338,9e1dd8
5.0,0,18,-22.0,8730.0,fffff7e8,a038e8
5.0,0,19,-21.0,8845.0,fffffc98,a253f8
5.0,0,20,-20.0,8960.0,148,a46f08
5.0,0,21,-19.0,9075.0,5f8,a68a18
5.0,0,22,-18.0,9190.0,aa8,a8a528
5.0,0,23,-17.0,9305.0,f58,aac038
5.0,0,24,-16.0,9420.0,1408,acdb48
5.0,0,25,-15.0,9535.0,18b8,aef658
5.0,0,26,-14.0,9650.0,1d68,b11168
5.0,0,27,-13.0,9765.0,2218,b32c78
5.0,0,28,-12.0,9880.0,26c8,b54788
5.0,0,29,-11.0,9995.0,2b78,b76298
5.0,0,30,-10.0,10110.0,3028,b97da8
5.0,0,31,-9.0,10225.0,34d8,bb98b8
5.0,0,32,-8.0,10340.0,3988,bdb3c8
5.0,0,33,-7.0,10455.0,3e38,bfced8
5.0,0,34,-6.0,10570.0,42e8,c1e9e8
5.0,0,35,-5.0,10686.0,4798,c409a8
5.0,0,36,-4.0,10801.0,4c48,c624b8
5.0,0,37,-3.0,10916.0,50f8,c83fc8
5.0,0,38,-2.0,11031.0,55a8,ca5ad8
5.0,0,39,-1.0,11146.0,5a58,cc75e8
5.0,0,40,0.0,11262.0,5f08,ce95a8
5.0,0,41,1.0,11377.0,63b8,d0b0b8
5.0,0,42,2.0,11492.0,6868,d2cbc8
5.0,0,43,3.0,11608.0,6d18,d4eb88
5.0,0,44,4.0,11723.0,71c8,d70698
5.0,0,45,5.0,11838.0,7678,d921a8
5.0,0,46,6.0,11953.0,7b28,db3cb8
5.0,0,47,7.0,12069.0,7fd8,dd5c78
5.0,0,48,8.0,12184.0,8488,df7788
5.0,0,49,9.0,12300.0,8938,e19748
5.0,0,50,10.0,12415.0,8de8,e3b258
5.0,0,51,11.0,12530.0,9298,e5cd68
5.0,0,52,12.0,12646.0,9748,e7ed28
5.0,0,53,13.0,12761.0,9bf8,ea0838
5.0,0,54,14.0,12877.0,a0a8,ec27f8
5.0,0,55,15.0,12992.0,a558,ee4308
5.0,0,56,16.0,13108.0,aa08,f062c8
5.0,0,57,17.0,13223.0,aeb8,f27dd8
5.0,0,58,18.0,13339.0,b368,f49d98
5.0,0,59,19.0,13454.0,b818,f6b8a8
5.0,0,60,20.0,13570.0,bcc8,f8d868
5.0,0,61,21.0,13685.0,c178,faf378
5.0,0,62,22.0,13801.0,c628,fd1338
5.0,0,63,23.0,13916.0,cad8,ff2e48
5.0,0,64,24.0,14032.0,cf88,1014e08
5.0,0,65,24.0,14090.0,cf88,1025de8
5.0,0,66,25.0,14143.0,d438,1035658
5.0,0,67,26.0,14000.0,d8e8,100b808
5.0,0,68,27.0,13852.0,dd98,fe0248
5.0,0,69,28.0,13707.0,e248,fb5a98
5.0,0,70,29.0,13530.0,e6f8,f81ce8
5.0,0,71,30.0,13301.0,eba8,f3eb78
5.0,0,72,31.0,13108.0,f058,f062c8
5.0,0,73,32.0,12907.0,f508,ecb498
5.0,0,74,33.0,12710.0,f9b8,e91928
5.0,0,75,34.0,12512.0,fe68,e57908
5.0,0,76,35.0,12317.0,10318,e1e6f8
5.0,0,77,36.0,12120.0,107c8,de4b88
5.0,0,78,37.0,11920.0,10c78,daa208
5.0,0,79,38.0,11725.0,11128,d70ff8
5.0,0,80,39.0,11527.0,115d8,d36fd8
5.0,0,81,40.0,11333.0,11a88,cfe278
5.0,0,82,40.0,11316.0,11a88,cf92c8
6.0,0,0,-40.0,7687.0,ffffa388,8d1fd8
6.0,0,1,-39.0,7806.0,ffffa838,8f4da8
6.0,0,2,-38.0,7925.0,fffface8,917b78
6.0,0,3,-37.0,8044.0,ffffb198,93a948
6.0,0,4,-36.0,8164.0,ffffb648,95dbc8
6.0,0,5,-35.0,8283.0,ffffbaf8,980998
6.0,0,6,-34.0,8402.0,ffffbfa8,9a3768
6.0,0,7,-33.0,8521.0,ffffc458,9c6538
6.0,0,8,-32.0,8641.0,ffffc908,9e97b8
6.0,0,9,-31.0,8760.0,ffffcdb8,a0c588
6.0,0,10,-30.0,8879.0,ffffd268,a2f358
6.0,0,11,-29.0,8999.0,ffffd718,a525d8
6.0,0,12,-28.0,9118.0,ffffdbc8,a753a8
6.0,0,13,-27.0,9237.0,ffffe078,a98178
6.0,0,14,-26.0,9357.0,ffffe528,abb3f8
6.0,0,15,-25.0,9476.0,ffffe9d8,ade1c8
6.0,0,16,-24.0,9596.0,ffffee88,b01448
6.0,0,17,-23.0,9715.0,fffff338,b24218
6.0,0,18,-22.0,9834.0,fffff7e8,b46fe8
6.0,0,19,-21.0,9954.0,fffffc98,b6a268
6.0,0,20,-20.0,10073.0,148,b8d038
6.0,0,21,-19.0,10193.0,5f8,bb02b8
6.0,0,22,-18.0,10313.0,aa8,bd3538
6.0,0,23,-17.0,10432.0,f58,bf6308
6.0,0,24,-16.0,10552.0,1408,c19588
6.0,0,25,-15.0,10671.0,18b8,c3c358
6.0,0,26,-14.0,10791.0,1d68,c5f5d8
6.0,0,27,-13.0,10910.0,2218,c823a8
6.0,0,28,-12.0,11030.0,26c8,ca5628
6.0,0,29,-11.0,11150.0,2b78,cc88a8
6.0,0,30,-10.0,11269.0,3028,ceb678
6.0,0,31,-9.0,11389.0,34d8,d0e8f8
6.0,0,32,-8.0,11509.0,3988,d31b78
6.0,0,33,-7.0,11628.0,3e38,d54948
6.0,0,34,-6.0,11748.0,42e8,d77bc8
6.0,0,35,-5.0,11868.0,4798,d9ae48
6.0,0,36,-4.0,11988.0,4c48,dbe0c8
6.0,0,37,-3.0,12107.0,50f8,de0e98
6.0,0,38,-2.0,12227.0,55a8,e04118
6.0,0,39,-1.0,12347.0,5a58,e27398
6.0,0,40,0.0,12467.0,5f08,e4a618
6.0,0,41,1.0,12587.0,63b8,e6d898
6.0,0,42,2.0,12706.0,6868,e90668
6.0,0,43,3.0,12826.0,6d18,eb38e8
6.0,0,44,4.0,12946.0,71c8,ed6b68
6.0,0,45,5.0,13066.0,7678,ef9de8
6.0,0,46,6.0,13186.0,7b28,f1d068
6.0,0,47,7.0,13306.0,7fd8,f402e8
6.0,0,48,8.0,13426.0,8488,f63568
6.0,0,49,9.0,13546.0,8938,f867e8
6.0,0,50,10.0,13666.0,8de8,fa9a68
6.0,0,51,11.0,13786.0,9298,fccce8
6.0,0,52,12.0,13906.0,9748,feff68
6.0,0,53,13.0,14026.0,9bf8,10131e8
6.0,0,54,14.0,14146.0,a0a8,1036468
6.0,0,55,15.0,14266.0,a558,10596e8
6.0,0,56,16.0,14386.0,aa08,107c968
6.0,0,57,17.0,14506.0,aeb8,109fbe8
6.0,0,58,18.0,14626.0,b368,10c2e68
6.0,0,59,19.0,14746.0,b818,10e60e8
6.0,0,60,19.0,14806.0,b818,10f7a28
6.0,0,61,20.0,14768.0,bcc8,10ec808
6.0,0,62,21.0,14621.0,c178,10c16f8
6.0,0,63,22.0,14471.0,c628,10957d8
6.0,0,64,23.0,14328.0,cad8,106b988
6.0,0,65,24.0,14185.0,cf88,1041b38
6.0,0,66,25.0,14040.0,d438,1017388
6.0,0,67,26.0,13897.0,d8e8,fed538
6.0,0,68,27.0,13752.0,dd98,fc2d88
6.0,0,69,28.0,13605.0,e248,f97c78
6.0,0,70,29.0,13398.0,e6f8,f5b228
6.0,0,71,30.0,13172.0,eba8,f18ec8
6.0,0,72,31.0,12972.0,f058,ede548
6.0,0,73,32.0,12774.0,f508,ea4528
6.0,0,74,33.0,12574.0,f9b8,e69ba8
6.0,0,75,34.0,12371.0,fe68,e2e418
6.0,0,76,35.0,12175.0,10318,df4d58
6.0,0,77,36.0,11976.0,107c8,dba888
6.0,0,78,37.0,11778.0,10c78,d80868
6.0,0,79,38.0,11581.0,11128,d46cf8
6.0,0,80,38.0,11558.0,11128,d40128
7.0,0,0,-40.0,8758.0,ffffa388,a0bc28
7.0,0,1,-39.0,8882.0,ffffa838,a30168
7.0,0,2,-38.0,9006.0,fffface8,a546a8
7.0,0,3,-37.0,9130.0,ffffb198,a78be8
7.0,0,4,-36.0,9254.0,ffffb648,a9d128
7.0,0,5,-35.0,9378.0,ffffbaf8,ac1668
7.0,0,6,-34.0,9502.0,ffffbfa8,ae5ba8
7.0,0,7,-33.0,9626.0,ffffc458,b0a0e8
7.0,0,8,-32.0,9750.0,ffffc908,b2e628
7.0,0,9,-31.0,9874.0,ffffcdb8,b52b68
7.0,0,10,-30.0,9998.0,ffffd268,b770a8
7.0,0,11,-29.0,10122.0,ffffd718,b9b5e8
7.0,0,12,-28.0,10246.0,ffffdbc8,bbfb28
7.0,0,13,-27.0,10370.0,ffffe078,be4068
7.0,0,14,-26.0,10494.0,ffffe528,c085a8
7.0,0,15,-25.0,10619.0,ffffe9d8,c2cf98
7.0,0,16,-24.0,10743.0,ffffee88,c514d8
7.0,0,17,-23.0,10867.0,fffff338,c75a18
7.0,0,18,-22.0,10991.0,fffff7e8,c99f58
7.0,0,19,-21.0,11116.0,fffffc98,cbe948
7.0,0,20,-20.0,11240.0,148,ce2e88
7.0,0,21,-19.0,11364.0,5f8,d073c8
7.0,0,22,-18.0,11488.0,aa8,d2b908
7.0,0,23,-17.0,11613.0,f58,d502f8
7.0,0,24,-16.0,11737.0,1408,d74838
7.0,0,25,-15.0,11861.0,18b8,d98d78
7.0,0,26,-14.0,11986.0,1d68,dbd768
7.0,0,27,-13.0,12110.0,2218,de1ca8
7.0,0,28,-12.0,12235.0,26c8,e06698
7.0,0,29,-11.0,12359.0,2b78,e2abd8
7.0,0,30,-10.0,12483.0,3028,e4f118
7.0,0,31,-9.0,12608.0,34d8,e73b08
7.0,0,32,-8.0,12732.0,3988,e98048
7.0,0,33,-7.0,12857.0,3e38,ebca38
7.0,0,34,-6.0,12981.0,42e8,ee0f78
7.0,0,35,-5.0,13106.0,4798,f05968
7.0,0,36,-4.0,13230.0,4c48,f29ea8
7.0,0,37,-3.0,13355.0,50f8,f4e898
7.0,0,38,-2.0,13479.0,55a8,f72dd8
7.0,0,39,-1.0,13604.0,5a58,f977c8
7.0,0,40,0.0,13729.0,5f08,fbc1b8
7.0,0,41,1.0,13853.0,63b8,fe06f8
7.0,0,42,2.0,13978.0,6868,10050e8
7.0,0,43,3.0,14102.0,6d18,1029628
7.0,0,44,4.0,14227.0,71c8,104e018
7.0,0,45,5.0,14352.0,7678,1072a08
7.0,0,46,6.0,14476.0,7b28,1096f48
7.0,0,47,7.0,14601.0,7fd8,10bb938
7.0,0,48,8.0,14726.0,8488,10e0328
7.0,0,49,9.0,14851.0,8938,1104d18
7.0,0,50,10.0,14975.0,8de8,1129258
7.0,0,51,11.0,15100.0,9298,114dc48
7.0,0,52,12.0,15225.0,9748,1172638
7.0,0,53,13.0,15350.0,9bf8,1197028
7.0,0,54,14.0,15474.0,a0a8,11bb568
7.0,0,55,15.0,15374.0,a558,119e0a8
7.0,0,56,16.0,15231.0,aa08,1174258
7.0,0,57,17.0,15086.0,aeb8,1149aa8
7.0,0,58,18.0,14941.0,b368,111f2f8
7.0,0,59,19.0,14792.0,b818,10f3888
7.0,0,60,20.0,14641.0,bcc8,10c74b8
7.0,0,61,21.0,14494.0,c178,109c3a8
7.0,0,62,22.0,14345.0,c628,1070938
7.0,0,63,23.0,14199.0,cad8,1045cd8
7.0,0,64,24.0,14054.0,cf88,101b528
7.0,0,65,25.0,13910.0,d438,ff1228
7.0,0,66,26.0,13764.0,d8e8,fc65c8
7.0,0,67,27.0,13620.0,dd98,f9c2c8
7.0,0,68,28.0,13454.0,e248,f6b8a8
7.0,0,69,29.0,13231.0,e6f8,f2a358
7.0,0,70,30.0,13006.0,eba8,ee84a8
7.0,0,71,31.0,12806.0,f058,eadb28
7.0,0,72,32.0,12609.0,f508,e73fb8
7.0,0,73,33.0,12410.0,f9b8,e39ae8
7.0,0,74,34.0,12211.0,fe68,dff618
7.0,0,75,35.0,12008.0,10318,dc3e88
7.0,0,76,36.0,11813.0,107c8,d8ac78
7.0,0,77,36.0,11783.0,107c8,d81fd8
8.0,0,0,-40.0,9880.0,ffffa388,b54788
8.0,0,1,-39.0,10009.0,ffffa838,b7a438
8.0,0,2,-38.0,10138.0,fffface8,ba00e8
8.0,0,3,-37.0,10267.0,ffffb198,bc5d98
8.0,0,4,-36.0,10396.0,ffffb648,beba48
8.0,0,5,-35.0,10525.0,ffffbaf8,c116f8
8.0,0,6,-34.0,10654.0,ffffbfa8,c373a8
